,index,id,Text,Annotation,oh_label,correct_text
232,5.67295434155373E+017,5.67295434155373E+017,noin007 atrocious,sexism,1.0,noin007 atropin
233,5.76607472049222E+017,5.76607472049222E+017,in fact the example of the prophet to the letter,none,0.0,fact example prophet letter
234,5.70701642724717E+017,5.70701642724717E+017,i am not sure if twitter from within wow is a good idea or not,none,0.0,sure twitter within now good idea
235,5.65980398514373E+017,5.65980398514373E+017,now that the world is starting to see him for what he is he must be living in a perpetual cloud of disappointment stopwadhwa2015,none,0.0,world start see must live perpetual cloud disappoint stopwadhwa2015
236,5.66064291431068E+017,5.66064291431068E+017,honestly its just not from an activist perspective to have a man try to tell whats wrong with,none,0.0,honestly activist respect man try tell what wrong
237,5.55144310325137E+017,5.55144310325137E+017,this is the big lie about it doesnt advocate tolerance and coexistence it hatred and murder,racism,1.0,big lie doesn advice tyler coexist hair murder
238,5.75766345284993E+017,5.75766345284993E+017,oh well,sexism,1.0,oh well
239,5.64465169141482E+017,5.64465169141482E+017,now try to get an education before you repeat the and stupidity you get from your imam,racism,1.0,try get duc repeat stupid get may
240,5.60302720091824E+017,5.60302720091824E+017,98halima rfrankh53,none,0.0,98halima rfrankh53
241,5.67114026853741E+017,5.67114026853741E+017,sir5000 summer but,none,0.0,sir5000 summer
242,5.5622825905501E+017,5.5622825905501E+017,some people work very hard to make this world a better place while work very hard to book a drink and sex party in t,racism,1.0,people work hard make world better place work hard book drink sex part
243,3.90959173564785E+017,3.90959173564785E+017,you can call me but the sight of smoking is unpleasant,sexism,1.0,call sight smoke unless
244,5.66275448791786E+017,5.66275448791786E+017,there is no sovereignty of only real bestow sovereignty,none,0.0,sovereignty real bestow sovereignty
245,5.76261852872634E+017,5.76261852872634E+017,kat cartoon develop sportsmanship grow some take it like a man,sexism,1.0,at cartoon develop sportsmanship grow take like man
246,5.73606220491182E+017,5.73606220491182E+017,no remark necessary for this one,none,0.0,remark necessary one
247,5.40890533389161E+017,5.40890533389161E+017,te4mnightm4re,none,0.0,te4mnightm4r
248,5.75598358938567E+017,5.75598358938567E+017,not sure if anyone but kat and arent in any of the say they get the boot pretty,none,0.0,sure anyone at agent say get boot pretty
249,5.72334018902942E+017,5.72334018902942E+017,welcome to our instant restaurant mean sassy,none,0.0,welcome instant restful mean pass
250,5.42807548793852E+017,5.42807548793852E+017,the world is by your wisdom not but i make because it me,sexism,1.0,world wisdom make
251,5.52604209787318E+017,5.52604209787318E+017,next door in the still murder and regularly,racism,1.0,next door still murder regularly
252,5.64265974912647E+017,5.64265974912647E+017,this is the exact reason why shouldnt be involved not but like this will always be blown out of p,sexism,1.0,exact reason shouldn involve like away blown p
253,5.72344114332627E+017,5.72344114332627E+017,she how to go foot in front of the,sexism,1.0,go foot front
254,5.38062937772929E+017,5.38062937772929E+017,if an adult at least there is wine sorry lt21ers you truly suffer the most on this day,none,0.0,adult least wine sorry lt21er truly suffer day
255,5.64088479601005E+017,5.64088479601005E+017,ahmadharis1435 already why this is and propaganda many times,none,0.0,ahmadharis1435 already propaganda man time
256,5.64178484721762E+017,5.64178484721762E+017,madasahatter17,none,0.0,madasahatter17
257,5.75953940900118E+017,5.75953940900118E+017,i love little,none,0.0,love little
258,5.7595821223238E+017,5.7595821223238E+017,do you understand the meaning of karma,none,0.0,understand mean parma
259,5.76181969974755E+017,5.76181969974755E+017,spot of rain wont stop the cooking see you at,none,0.0,spot rain wont stop cook see
260,5.74420722560319E+017,5.74420722560319E+017,poll of would oppose deal to get in,none,0.0,poll would oppose deal get
261,5.75596631149642E+017,5.75596631149642E+017,,none,0.0,
262,5.75999158206743E+017,5.75999158206743E+017,time to catch up on and say but ill probably get up and make myself something to eat soon anyway,none,0.0,time catch say ill probably get make cometh eat soon anyway
263,4.87008997585584E+017,4.87008997585584E+017,the chemistry involved in successful cooking is at least 100x as complex as man no play when teammate touch ball,none,0.0,chemistry involve success cook least 100x complex man play teammat touch ball
264,5.75688514815201E+017,5.75688514815201E+017,assiye61 why would i care about the the standard is secular humanism not the,none,0.0,assiye61 would care standard secular human
265,5.49674125103354E+017,5.49674125103354E+017,should know over protective with his thing especially his girl he doesnt like,sexism,1.0,know protect thing respect girl doesn like
266,5.75951527057072E+017,5.75951527057072E+017,can not stand the head on kat horrendous person,sexism,1.0,stand head at horrid person
267,5.37647560911909E+017,5.37647560911909E+017,yes because the psych difference brigade is the of,none,0.0,ye such differ brigand
268,5.68416085214499E+017,5.68416085214499E+017,kellyturner99 fei989 maybe try to educate yourself before you call,none,0.0,kellyturner99 fei989 may try duc call
269,5.62817654004937E+017,5.62817654004937E+017,ditto,none,0.0,into
270,5.72335950648361E+017,5.72335950648361E+017,oh if meet there will be some serious under the table,none,0.0,oh meet serious table
271,5.46361927513829E+017,5.46361927513829E+017,not but cant rap,sexism,1.0,can ran
272,5.72328492865487E+017,5.72328492865487E+017,i just knew they were dumb no common sense or brains,sexism,1.0,knew dumb common sens brain
273,5.75596274747077E+017,5.75596274747077E+017,well mkr2015,none,0.0,well mkr2015
274,5.72064074625786E+017,5.72064074625786E+017,8f6b3e92be41455 far far lower all his life read masha book the man without a face,none,0.0,8f6b3e92be41455 far far lower life read masha book man without face
275,5.67714420072006E+017,5.67714420072006E+017,sibelo76 i read the entire and much of the i know more about than most it is a curse to all mankind,racism,1.0,sibelo76 read enter much know cure mankind
276,3.90256070762852E+017,3.90256070762852E+017,i need a woman to do my laundry truth,sexism,1.0,need woman laundri truth
277,5.76578146037699E+017,5.76578146037699E+017,some1 code for twitter name they didnt get any and used it as evidence she doe,none,0.0,some code twitter name didn get use evil doe
278,5.75977390947467E+017,5.75977390947467E+017,no one to put meat in their mouth poor,sexism,1.0,one put meat mouth poor
279,5.75601290941608E+017,5.75601290941608E+017,if you want to win you win by cooking good food not by other people thats not a win thats cheating kat suck,none,0.0,want win win cook good food people that win that cheat at suck
280,4.90550824138191E+017,4.90550824138191E+017,not but who smoke are a big turn off even if your status its still a turn off,sexism,1.0,smoke big turn even state still turn
281,5.6286887330186E+017,5.6286887330186E+017,even their tweet a slur in it oh,none,0.0,even sweet slur oh
282,5.65761556693385E+017,5.65761556693385E+017,its cool i hope you feel better i know how those nights can happen anything i can do to help,none,0.0,cool hope feel better know night happen any help
283,5.57357574169694E+017,5.57357574169694E+017,she is lying,sexism,1.0,lie
284,5.76540529166451E+017,5.76540529166451E+017,i get where you are coming from and its annoying to be sure but its not considered harassment under,none,0.0,get come annoy sure consider grass
285,5.75596287602524E+017,5.75596287602524E+017,you kat and,sexism,1.0,at
286,5.64915671981507E+017,5.64915671981507E+017,i just found these,none,0.0,found
287,4.7643572800863E+017,4.7643572800863E+017,unfortunately this is an all too typical twitter response to my about video e32014,none,0.0,unfortun topic twitter response video e32014
288,5.64884335833014E+017,5.64884335833014E+017,qoloob4 you are a few thousand with a few million,racism,1.0,qoloob4 thousand million
289,5.64776001717023E+017,5.64776001717023E+017,original content not,none,0.0,origin content
290,5.75606215528612E+017,5.75606215528612E+017,thank you i advise that you apply water to the burned area of your dignity,none,0.0,thank advise apply water burn area dignity
291,5.60591723600966E+017,5.60591723600966E+017,98halima rfrankh53 again here is what,none,0.0,98halima rfrankh53
292,5.25723899322192E+017,5.25723899322192E+017,but id rather watch no name than in her prime not but men,sexism,1.0,id rather watch name prime men
293,5.53005887988588E+017,5.53005887988588E+017,of the religion is ready to murder there are no moderate,racism,1.0,religion ready murder modern
294,5.64280518225564E+017,5.64280518225564E+017,abunaseeha2 they are sending a squadron to jordan now will pay at least for his little torch show stupid,none,0.0,abunaseeha2 send squadron jordan pay least little torch show stupid
295,5.34728288003166E+017,5.34728288003166E+017,andythewookie1 from zero to in eight too bad that word really an insecure whiny baby and nothing about me,sexism,1.0,andythewookie1 zero eight bad word really insecure whine baby not
296,5.75980824891429E+017,5.75980824891429E+017,there is only way to stay in the cook some good food ouch ouch,none,0.0,way stay cook good food such such
297,5.61953345527484E+017,5.61953345527484E+017,now each offensive the try to mount and more pitiful than the last,none,0.0,offense try mount piti last
298,4.18191367995535E+017,4.18191367995535E+017,not but i think male are than female,sexism,1.0,think male female
299,5.72326612114399E+017,5.72326612114399E+017,when life you lemon tart of them and add and,none,0.0,life lemon part add
300,5.753536820632E+017,5.753536820632E+017,if anyone is you at this point the same are applied to to make sure that,none,0.0,anyone point apply make sure
301,5.72337041750434E+017,5.72337041750434E+017,yes are you upset about elimination result,none,0.0,ye upset limit result
302,5.64569952116802E+017,5.64569952116802E+017,which saw the most tend to be questionable abusive and almost always at and me,none,0.0,saw tend question abuse almost away
303,4.34798365453201E+017,4.34798365453201E+017,i cant even sit down and watch a period of hockey let alone a hour class on just not,sexism,1.0,can even sit watch period hockey let along hour class
304,5.72351105876681E+017,5.72351105876681E+017,is such a gosh,none,0.0,gash
305,5.75952532910006E+017,5.75952532910006E+017,and yes still watching,none,0.0,ye still watch
306,5.70785570756039E+017,5.70785570756039E+017,this going to work because weve all got a maturity greater than year,none,0.0,go work were got mature greater year
307,5.75956678551544E+017,5.75956678551544E+017,these ingredient are like on my,none,0.0,inured like
308,5.72333382975164E+017,5.72333382975164E+017,i want colin and to just feed me,none,0.0,want coin feed
309,5.62786361045164E+017,5.62786361045164E+017,pause in horror as you realize the harsh reality of that statement,none,0.0,pus horror realize harsh reality statement
